q_jacard_compounds0.0,q_jacard_compounds0.01,q_jacard_compounds0.02,q_jacard_compounds0.03,q_jacard_compounds0.04,q_jacard_compounds0.05,q_jacard_compounds0.06,q_jacard_compounds0.07,q_jacard_compounds0.08,q_jacard_compounds0.09,q_jacard_compounds0.1,q_jacard_compounds0.11,q_jacard_compounds0.12,q_jacard_compounds0.13,q_jacard_compounds0.14,q_jacard_compounds0.15,q_jacard_compounds0.16,q_jacard_compounds0.17,q_jacard_compounds0.18,q_jacard_compounds0.19,q_jacard_compounds0.2,q_jacard_compounds0.21,q_jacard_compounds0.22,q_jacard_compounds0.23,q_jacard_compounds0.24,q_jacard_compounds0.25,q_jacard_compounds0.26,q_jacard_compounds0.27,q_jacard_compounds0.28,q_jacard_compounds0.29,q_jacard_compounds0.3,q_jacard_compounds0.31,q_jacard_compounds0.32,q_jacard_compounds0.33,q_jacard_compounds0.34,q_jacard_compounds0.35,q_jacard_compounds0.36,q_jacard_compounds0.37,q_jacard_compounds0.38,q_jacard_compounds0.39,q_jacard_compounds0.4,q_jacard_compounds0.41,q_jacard_compounds0.42,q_jacard_compounds0.43,q_jacard_compounds0.44,q_jacard_compounds0.45,q_jacard_compounds0.46,q_jacard_compounds0.47,q_jacard_compounds0.48,q_jacard_compounds0.49,q_jacard_compounds0.5,q_jacard_compounds0.51,q_jacard_compounds0.52,q_jacard_compounds0.53,q_jacard_compounds0.54,q_jacard_compounds0.55,q_jacard_compounds0.56,q_jacard_compounds0.57,q_jacard_compounds0.58,q_jacard_compounds0.59,q_jacard_compounds0.6,q_jacard_compounds0.61,q_jacard_compounds0.62,q_jacard_compounds0.63,q_jacard_compounds0.64,q_jacard_compounds0.65,q_jacard_compounds0.66,q_jacard_compounds0.67,q_jacard_compounds0.68,q_jacard_compounds0.69,q_jacard_compounds0.7,q_jacard_compounds0.71,q_jacard_compounds0.72,q_jacard_compounds0.73,q_jacard_compounds0.74,q_jacard_compounds0.75,q_jacard_compounds0.76,q_jacard_compounds0.77,q_jacard_compounds0.78,q_jacard_compounds0.79,q_jacard_compounds0.8,q_jacard_compounds0.81,q_jacard_compounds0.82,q_jacard_compounds0.83,q_jacard_compounds0.84,q_jacard_compounds0.85,q_jacard_compounds0.86,q_jacard_compounds0.87,q_jacard_compounds0.88,q_jacard_compounds0.89,q_jacard_compounds0.9,q_jacard_compounds0.91,q_jacard_compounds0.92,q_jacard_compounds0.93,q_jacard_compounds0.94,q_jacard_compounds0.95,q_jacard_compounds0.96,q_jacard_compounds0.97,q_jacard_compounds0.98,q_jacard_compounds0.99,q_jacard_compounds1.01,q_jacard_compounds1.02,q_jacard_compounds1.03,q_jacard_compounds1.04,q_jacard_compounds1.05,q_jacard_compounds1.06,q_jacard_compounds1.07,q_jacard_compounds1.08,q_jacard_compounds1.09,q_jacard_compounds1.1,q_jacard_compounds1.11,q_jacard_compounds1.12,q_jacard_compounds1.13,q_jacard_compounds1.14,q_jacard_compounds1.15,q_jacard_compounds1.16,q_jacard_compounds1.17,q_jacard_compounds1.18,q_jacard_compounds1.19,q_jacard_compounds1.2,q_jacard_compounds1.21,q_jacard_compounds1.22,q_jacard_compounds1.23,q_jacard_compounds1.24,q_jacard_compounds1.25,q_jacard_compounds1.26,q_jacard_compounds1.27,q_jacard_compounds1.28,q_jacard_compounds1.29,q_jacard_compounds1.3,q_jacard_compounds1.31,q_jacard_compounds1.32,q_jacard_compounds1.33,q_jacard_compounds1.34,q_jacard_compounds1.35,q_jacard_compounds1.36,q_jacard_compounds1.37,q_jacard_compounds1.38,q_jacard_compounds1.39,q_jacard_compounds1.4,q_jacard_compounds1.41,q_jacard_compounds1.42,q_jacard_compounds1.43,q_jacard_compounds1.44,q_jacard_compounds1.45,q_jacard_compounds1.46,q_jacard_compounds1.47,q_jacard_compounds1.48,q_jacard_compounds1.49,q_jacard_compounds1.5,q_jacard_compounds1.51,q_jacard_compounds1.52,q_jacard_compounds1.53,q_jacard_compounds1.54,q_jacard_compounds1.55,q_jacard_compounds1.56,q_jacard_compounds1.57,q_jacard_compounds1.58,q_jacard_compounds1.59,q_jacard_compounds1.6,q_jacard_compounds1.61,q_jacard_compounds1.62,q_jacard_compounds1.63,q_jacard_compounds1.64,q_jacard_compounds1.65,q_jacard_compounds1.66,q_jacard_compounds1.67,q_jacard_compounds1.68,q_jacard_compounds1.69,q_jacard_compounds1.7,q_jacard_compounds1.71,q_jacard_compounds1.72,q_jacard_compounds1.73,q_jacard_compounds1.74,q_jacard_compounds1.75,q_jacard_compounds1.76,q_jacard_compounds1.77,q_jacard_compounds1.78,q_jacard_compounds1.79,q_jacard_compounds1.8,q_jacard_compounds1.81,q_jacard_compounds1.82,q_jacard_compounds1.83,q_jacard_compounds1.84,q_jacard_compounds1.85,q_jacard_compounds1.86,q_jacard_compounds1.87,q_jacard_compounds1.88,q_jacard_compounds1.89,q_jacard_compounds1.9,q_jacard_compounds1.91,q_jacard_compounds1.92,q_jacard_compounds1.93,q_jacard_compounds1.94,q_jacard_compounds1.95,q_jacard_compounds1.96,q_jacard_compounds1.97,q_jacard_compounds1.98,q_jacard_compounds1.99,q_jacard_compounds2.0,q_jacard_compounds2.01,q_jacard_compounds2.02,q_jacard_compounds2.03,q_jacard_compounds2.04,q_jacard_compounds2.05,q_jacard_compounds2.06,q_jacard_compounds2.07,q_jacard_compounds2.08,q_jacard_compounds2.09,q_jacard_compounds2.1,q_jacard_compounds2.11,q_jacard_compounds2.12,q_jacard_compounds2.13,q_jacard_compounds2.14,q_jacard_compounds2.15,q_jacard_compounds2.16,q_jacard_compounds2.17,q_jacard_compounds2.18,q_jacard_compounds2.19,q_jacard_compounds2.2,q_jacard_compounds2.21,q_jacard_compounds2.22,q_jacard_compounds2.23,q_jacard_compounds2.24,q_jacard_compounds2.25,q_jacard_compounds2.26,q_jacard_compounds2.27,q_jacard_compounds2.28,q_jacard_compounds2.29,q_jacard_compounds2.3,q_jacard_compounds2.31,q_jacard_compounds2.32,q_jacard_compounds2.33,q_jacard_compounds2.34,q_jacard_compounds2.35,q_jacard_compounds2.36,q_jacard_compounds2.37,q_jacard_compounds2.38,q_jacard_compounds2.39,q_jacard_compounds2.4,q_jacard_compounds2.41,q_jacard_compounds2.42,q_jacard_compounds2.43,q_jacard_compounds2.44,q_jacard_compounds2.45,q_jacard_compounds2.46,q_jacard_compounds2.47,q_jacard_compounds2.48,q_jacard_compounds2.49,q_jacard_compounds2.5,q_jacard_compounds2.51,q_jacard_compounds2.52,q_jacard_compounds2.53,q_jacard_compounds2.54,q_jacard_compounds2.55,q_jacard_compounds2.56,q_jacard_compounds2.57,q_jacard_compounds2.58,q_jacard_compounds2.59,q_jacard_compounds2.6,q_jacard_compounds2.61,q_jacard_compounds2.62,q_jacard_compounds2.63,q_jacard_compounds2.64,q_jacard_compounds2.65,q_jacard_compounds2.66,q_jacard_compounds2.67,q_jacard_compounds2.68,q_jacard_compounds2.69,q_jacard_compounds2.7,q_jacard_compounds2.71,q_jacard_compounds2.72,q_jacard_compounds2.73,q_jacard_compounds2.74,q_jacard_compounds2.75,q_jacard_compounds2.76,q_jacard_compounds2.77,q_jacard_compounds2.78,q_jacard_compounds2.79,q_jacard_compounds2.8,q_jacard_compounds2.81,q_jacard_compounds2.82,q_jacard_compounds2.83,q_jacard_compounds2.84,q_jacard_compounds2.85,q_jacard_compounds2.86,q_jacard_compounds2.87,q_jacard_compounds2.88,q_jacard_compounds2.89,q_jacard_compounds2.9,q_jacard_compounds2.91,q_jacard_compounds2.92,q_jacard_compounds2.93,q_jacard_compounds2.94,q_jacard_compounds2.95,q_jacard_compounds2.96,q_jacard_compounds2.97,q_jacard_compounds2.98,q_jacard_compounds2.99,q_jacard_compounds3.0,q_jacard_compounds3.01,q_jacard_compounds3.02,q_jacard_compounds3.03,q_jacard_compounds3.04,q_jacard_compounds3.05,q_jacard_compounds3.06,q_jacard_compounds3.07,q_jacard_compounds3.08,q_jacard_compounds3.09,q_jacard_compounds3.1,q_jacard_compounds3.11,q_jacard_compounds3.12,q_jacard_compounds3.13,q_jacard_compounds3.14,q_jacard_compounds3.15,q_jacard_compounds3.16,q_jacard_compounds3.17,q_jacard_compounds3.18,q_jacard_compounds3.19,q_jacard_compounds3.2,q_jacard_compounds3.21,q_jacard_compounds3.22,q_jacard_compounds3.23,q_jacard_compounds3.24,q_jacard_compounds3.25,q_jacard_compounds3.26,q_jacard_compounds3.27,q_jacard_compounds3.28,q_jacard_compounds3.29,q_jacard_compounds3.3,q_jacard_compounds3.31,q_jacard_compounds3.32,q_jacard_compounds3.33,q_jacard_compounds3.34,q_jacard_compounds3.35,q_jacard_compounds3.36,q_jacard_compounds3.37,q_jacard_compounds3.38,q_jacard_compounds3.39,q_jacard_compounds3.4,q_jacard_compounds3.41,q_jacard_compounds3.42,q_jacard_compounds3.43,q_jacard_compounds3.44,q_jacard_compounds3.45,q_jacard_compounds3.46,q_jacard_compounds3.47,q_jacard_compounds3.48,q_jacard_compounds3.49,q_jacard_compounds3.5,q_jacard_compounds3.51,q_jacard_compounds3.52,q_jacard_compounds3.53,q_jacard_compounds3.54,q_jacard_compounds3.55,q_jacard_compounds3.56,q_jacard_compounds3.57,q_jacard_compounds3.58,q_jacard_compounds3.59,q_jacard_compounds3.6,q_jacard_compounds3.61,q_jacard_compounds3.62,q_jacard_compounds3.63,q_jacard_compounds3.64,q_jacard_compounds3.65,q_jacard_compounds3.66,q_jacard_compounds3.67,q_jacard_compounds3.68,q_jacard_compounds3.69,q_jacard_compounds3.7,q_jacard_compounds3.71,q_jacard_compounds3.72,q_jacard_compounds3.73,q_jacard_compounds3.74,q_jacard_compounds3.75,q_jacard_compounds3.76,q_jacard_compounds3.77,q_jacard_compounds3.78,q_jacard_compounds3.79,q_jacard_compounds3.8,q_jacard_compounds3.81,q_jacard_compounds3.82,q_jacard_compounds3.83,q_jacard_compounds3.84,q_jacard_compounds3.85,q_jacard_compounds3.86,q_jacard_compounds3.87,q_jacard_compounds3.88,q_jacard_compounds3.89,q_jacard_compounds3.9,q_jacard_compounds3.91,q_jacard_compounds3.92,q_jacard_compounds3.93,q_jacard_compounds3.94,q_jacard_compounds3.95,q_jacard_compounds3.96,q_jacard_compounds3.97,q_jacard_compounds3.98,q_jacard_compounds3.99,q_jacard_compounds4.0,q_jacard_compounds4.01,q_jacard_compounds4.02,q_jacard_compounds4.03,q_jacard_compounds4.04,q_jacard_compounds4.05,q_jacard_compounds4.06,q_jacard_compounds4.07,q_jacard_compounds4.08,q_jacard_compounds4.09,q_jacard_compounds4.1,q_jacard_compounds4.11,q_jacard_compounds4.12,q_jacard_compounds4.13,q_jacard_compounds4.14,q_jacard_compounds4.15,q_jacard_compounds4.16,q_jacard_compounds4.17,q_jacard_compounds4.18,q_jacard_compounds4.19,q_jacard_compounds4.2,q_jacard_compounds4.21,q_jacard_compounds4.22,q_jacard_compounds4.23,q_jacard_compounds4.24,q_jacard_compounds4.25,q_jacard_compounds4.26,q_jacard_compounds4.27,q_jacard_compounds4.28,q_jacard_compounds4.29,q_jacard_compounds4.3,q_jacard_compounds4.31,q_jacard_compounds4.32,q_jacard_compounds4.33,q_jacard_compounds4.34,q_jacard_compounds4.35,q_jacard_compounds4.36,q_jacard_compounds4.37,q_jacard_compounds4.38,q_jacard_compounds4.39,q_jacard_compounds4.4,q_jacard_compounds4.41,q_jacard_compounds4.42,q_jacard_compounds4.43,q_jacard_compounds4.44,q_jacard_compounds4.45,q_jacard_compounds4.46,q_jacard_compounds4.47,q_jacard_compounds4.48,q_jacard_compounds4.49,q_jacard_compounds4.5,q_jacard_compounds4.51,q_jacard_compounds4.52,q_jacard_compounds4.53,q_jacard_compounds4.54,q_jacard_compounds4.55,q_jacard_compounds4.56,q_jacard_compounds4.57,q_jacard_compounds4.58,q_jacard_compounds4.59,q_jacard_compounds4.6,q_jacard_compounds4.61,q_jacard_compounds4.62,q_jacard_compounds4.63,q_jacard_compounds4.64,q_jacard_compounds4.65,q_jacard_compounds4.66,q_jacard_compounds4.67,q_jacard_compounds4.68,q_jacard_compounds4.69,q_jacard_compounds4.7,q_jacard_compounds4.71,q_jacard_compounds4.72,q_jacard_compounds4.73,q_jacard_compounds4.74,q_jacard_compounds4.75,q_jacard_compounds4.76,q_jacard_compounds4.77,q_jacard_compounds4.78,q_jacard_compounds4.79,q_jacard_compounds4.8,q_jacard_compounds4.81,q_jacard_compounds4.82,q_jacard_compounds4.83,q_jacard_compounds4.84,q_jacard_compounds4.85,q_jacard_compounds4.86,q_jacard_compounds4.87,q_jacard_compounds4.88,q_jacard_compounds4.89,q_jacard_compounds4.9,q_jacard_compounds4.91,q_jacard_compounds4.92,q_jacard_compounds4.93,q_jacard_compounds4.94,q_jacard_compounds4.95,q_jacard_compounds4.96,q_jacard_compounds4.97,q_jacard_compounds4.98,q_jacard_compounds4.99
1.0191281330453594,1.0189520441679405,1.0187790851348555,1.0186091908736428,1.0184422977394925,1.0182783434838747,1.0181172672238177,1.0179590094118265,1.0178035118064352,1.017650717443378,1.0175005706073683,1.0173530168044744,1.0172080027350854,1.0170654762674491,1.0169253864117773,1.0167876832949063,1.0166523181354987,1.0165192432197827,1.0163884118778121,1.0162597784602416,1.0161332983156064,1.0160089277680908,1.0158866240957878,1.015766345509427,1.0156480511315715,1.0155317009762677,1.015417255929143,1.0153046777279422,1.015193928943488,1.0150849729610654,1.014977773962218,1.014872296906942,1.0147685075162782,1.0146663722552904,1.014565858316419,1.0144669336032086,1.0143695667143942,1.014273726928344,1.0141793841878495,1.0140865090852544,1.0139950728479157,1.0139050473239943,1.0138164049685567,1.013729118829994,1.0136431625367455,1.0135585102843157,1.01347513682259,1.0133930174434302,1.013312127968552,1.013232444737675,1.0131539445969395,1.0130766048875854,1.0130004034348845,1.0129253185373264,1.0128513289560437,1.012778413904485,1.0127065530383061,1.0126357264455081,1.0125659146367876,1.0124970985361035,1.0124292594714681,1.0123623791659357,1.0122964397288032,1.0122314236470056,1.0121673137767067,1.0121040933350884,1.012041745892312,1.0119802553636756,1.011919606001939,1.0118597823898343,1.011800769432731,1.0117425523514838,1.011685116675435,1.0116284482355677,1.0115725331578345,1.0115173578566177,1.0114629090283498,1.0114091736452786,1.0113561389493617,1.0113037924463184,1.0112521218998034,1.0112011153257126,1.0111507609866306,1.0111010473863873,1.0110519632647472,1.0110034975922237,1.0109556395650032,1.0109083785999875,1.0108617043299402,1.0108156065987637,1.0107700754568638,1.0107251011566278,1.0106806741479994,1.0106367850741649,1.010593424767325,1.0105505842445583,1.0105082547038318,1.0104664275199808,1.0104250942409345,1.0103842465838873,1.01030397582908,1.0102645369795042,1.0102255522413006,1.0101870141245588,1.0101489152877958,1.0101112485347183,1.010074006811113,1.0100371832017703,1.0100007709274808,1.0099647633421167,1.0099291539297595,1.0098939363019073,1.0098591041947287,1.009824651466399,1.0097905720944795,1.0097568601733595,1.0097235099117603,1.0096905156302944,1.0096578717590725,1.009625572835375,1.0095936135013637,1.0095619885018572,1.009530692682144,1.0094997209858536,1.0094690684528715,1.0094387302173013,1.0094087015054685,1.0093789776339785,1.009349554007808,1.0093204261184412,1.009291589542054,1.0092630399377294,1.0092347730457192,1.0092067846857415,1.0091790707553152,1.0091516272281342,1.009124450152476,1.0090975356496452,1.0090708799124533,1.009044479203729,1.009018329854865,1.0089924282643952,1.008966770896602,1.0089413542801569,1.0089161750067912,1.0088912297299908,1.0088665151637277,1.0088420280812134,1.0088177653136814,1.0087937237491977,1.0087699003314965,1.0087462920588395,1.008722895982904,1.008699709207693,1.008676728888469,1.0086539522307114,1.0086313764890982,1.008608998966507,1.00858681701304,1.0085648280250707,1.008543029444308,1.0085214187568856,1.0084999934924663,1.008478751223369,1.0084576895637132,1.0084368061685829,1.0084160987332071,1.0083955649921605,1.0083752027185784,1.0083550097233913,1.0083349838545743,1.008315122996413,1.0082954250687857,1.0082758880264613,1.0082565098584104,1.0082372885871331,1.0082182222680012,1.0081993089886123,1.008180546868162,1.0081619340568224,1.008143468735143,1.008125149113457,1.008106973431303,1.0080889399568589,1.0080710469863887,1.0080532928436992,1.0080356758796098,1.0080181944714317,1.0080008470224608,1.0079836319614792,1.0079665477422672,1.0079495928431272,1.0079327657664154,1.007916065038087,1.0078994892072446,1.0078830368457043,1.0078667065475635,1.0078504969287823,1.007834406626772,1.0078184342999918,1.0078025786275557,1.0077868383088446,1.0077712120631301,1.0077556986292027,1.0077402967650106,1.0077250052473041,1.0077098228712875,1.0076947484502794,1.0076797808153783,1.0076649188151372,1.0076501613152424,1.0076355071982017,1.0076209553630355,1.0076065047249787,1.0075921542151844,1.007577902780436,1.0075637493828646,1.007549692999673,1.0075357326228636,1.0075218672589727,1.0075080959288116,1.0074944176672107,1.0074808315227688,1.0074673365576103,1.007453931847144,1.0074406164798286,1.0074273895569423,1.0074142501923575,1.0074011975123194,1.0073882306552289,1.0073753487714312,1.007362551023007,1.0073498365835691,1.0073372046380618,1.0073246543825651,1.0073121850241038,1.0072997957804573,1.0072874858799767,1.0072752545614032,1.007263101073691,1.0072510246758333,1.007239024636692,1.0072271002348305,1.0072152507583505,1.00720347550473,1.0071917737806682,1.0071801449019278,1.0071685881931869,1.0071571029878887,1.0071456886280956,1.0071343444643484,1.0071230698555236,1.0071118641686987,1.0071007267790153,1.0070896570695487,1.0070786544311772,1.007067718262456,1.0070568479694915,1.0070460429658195,1.0070353026722854,1.0070246265169265,1.0070140139348565,1.0070034643681518,1.006992977265741,1.0069825520832953,1.0069721882831224,1.0069618853340603,1.006951642711375,1.0069414598966597,1.0069313363777348,1.0069212716485514,1.0069112652090948,1.0069013165652918,1.0068914252289178,1.0068815907175066,1.0068718125542622,1.0068620902679715,1.0068524233929188,1.006842811468801,1.006833254040648,1.0068237506587379,1.0068143008785215,1.0068049042605418,1.0067955603703582,1.0067862687784717,1.006777029060251,1.0067678407958591,1.0067587035701842,1.0067496169727674,1.006740580597736,1.0067315940437354,1.0067226569138619,1.0067137688155994,1.0067049293607546,1.0066961381653943,1.0066873948497836,1.006678699038326,1.0066700503595034,1.0066614484458174,1.0066528929337326,1.0066443834636194,1.0066359196796992,1.0066275012299897,1.006619127766251,1.0066107989439335,1.006602514422126,1.0065942738635052,1.0065860769342845,1.0065779233041667,1.0065698126462947,1.006561744637204,1.0065537189567761,1.0065457352881937,1.0065377933178938,1.0065298927355255,1.0065220332339044,1.006514214508971,1.0065064362597487,1.0064986981883015,1.006490999999694,1.0064833414019514,1.0064757221060192,1.0064681418257257,1.0064606002777432,1.0064530971815504,1.0064456322593964,1.0064382052362633,1.0064308158398314,1.006423463800444,1.0064161488510721,1.006408870727282,1.0064016291672002,1.006394423911482,1.0063872547032775,1.006380121288202,1.0063730234143025,1.0063659608320281,1.0063589332942,1.00635194055598,1.0063449823748432,1.0063380585105473,1.0063311687251055,1.0063243127827581,1.006317490449944,1.006310701495275,1.006303945689508,1.0062972228055194,1.006290532618279,1.0062838749048235,1.0062772494442336,1.0062706560176071,1.0062640944080357,1.0062575644005807,1.0062510657822497,1.0062445983419723,1.0062381618705794,1.0062317561607776,1.0062253810071298,1.006219036206032,1.0062127215556909,1.006206436856105,1.0062001819090416,1.006193956518017,1.0061877604882759,1.0061815936267724,1.0061754557421483,1.006169346644716,1.0061632661464375,1.0061572140609067,1.00615119020333,1.0061451943905089,1.0061392264408207,1.006133286174202,1.0061273734121305,1.0061214879776073,1.0061156296951412,1.0061097983907303,1.0061039938918468,1.0060982160274194,1.0060924646278184,1.0060867395248394,1.006081040551687,1.0060753675429601,1.0060697203346372,1.0060640987640599,1.0060585026699191,1.006052931892241,1.0060473862723707,1.0060418656529602,1.006036369877953,1.0060308987925715,1.0060254522433016,1.0060200300778808,1.0060146321452847,1.0060092582957136,1.0060039083805796,1.005998582252494,1.0059932797652547,1.0059880007738338,1.0059827451343657,1.0059775127041348,1.005972303341563,1.0059671169061997,1.0059619532587076,1.0059568122608538,1.0059516937754969,1.0059465976665767,1.0059415237991032,1.0059364720391444,1.0059314422538177,1.0059264343112777,1.005921448080707,1.0059164834323044,1.0059115402372758,1.0059066183678247,1.0059017176971405,1.0058968380993902,1.005891979449708,1.0058871416241868,1.005882324499867,1.0058775279547283,1.0058727518676815,1.005867996118557,1.005863260588098,1.0058585451579503,1.0058538497106542,1.005849174129636,1.0058445182991993,1.0058398821045158,1.005835265431618,1.0058306681673914,1.0058260901995641,1.0058215314167018,1.0058169917081974,1.0058124709642644,1.005807969075929,1.0058034859350224,1.005799021434173,1.0057945754667994,1.0057901479271023,1.0057857387100582,1.0057813477114115,1.0057769748276673,1.005772619956085,1.0057682829946708,1.0057639638421711,1.0057596623980654,1.0057553785625597,1.0057511122365805,1.0057468633217672,1.0057426317204663,1.0057384173357249,1.005734220071284,1.0057300398315727,1.0057258765217019,1.005721730047458,1.0057176003152966,1.0057134872323377,1.0057093907063581,1.005705310645787,1.0057012469596989,1.0056971995578092,1.005693168350468,1.005689153248654,1.0056851541639695,1.0056811710086349,1.005677203695483,1.0056732521379548,1.0056693162500916,1.0056653959465331,1.0056614911425095,1.005657601753838,1.0056537276969164,1.00564986888872,1.0056460252467947,1.0056421966892528,1.0056383831347688,1.0056345845025738,1.0056308007124506,1.00562703168473,1.0056232773402853,1.005619537600528,1.0056158123874024,1.0056121016233834,1.0056084052314693,1.0056047231351792,1.005601055258548,1.0055974015261215,1.0055937618629538,1.0055901361946014,1.0055865244471198,1.005582926547059,1.0055793424214603,1.0055757719978506,1.0055722152042401,1.005568671969117,1.0055651422214447,1.005561625890657,1.0055581229066544
