key,count
hamburgensis,1
Comamonas,5
Paracoccus,4
faecalis,2
bacterium,14
yellowstonii,1
Brucella,1
gracilis,3
Pseudomonas,4
minor,1
Ochrobactrum,2
europaea,11
uncultured,24
Diaphorobacter,2
Enterobacter,1
oceani,1
mobilis,4
Nitrosomonas,40
marina,2
marine,19
multiformis,1
Acidovorax,2
eutropha,3
winogradskyi,2
Bacillus,1
Nitrobacter,36
mobile,1
Desulfitobacterium,1
testosteroni,1
Nitrosospira,8
