key,count
Shewanella,7
dehalogenans,1
Anaeromyxobacter,1
bacterium,3
mobile,1
Clostridium,2
glutamicum,2
Escherichia,4
comes,1
oneidensis,7
Desulfitobacterium,1
ljungdahlii,1
coli,61
Geobacter,7
Corynebacterium,2
Acetobacter,1
sulfurreducens,5
