key,count
gnavus,1
rectale,2
Prevotella,6
oris,6
Bifidobacterium,3
Faecalibacterium,1
Fusobacterium,1
torques,1
Bacteroidetes,8
mucosa,2
thetaiotaomicron,1
Ruminococcus,3
adolescentis,1
Bacteroides,28
fragilis,5
Clostridium,3
ovatus,1
Roseburia,1
