key,count
rectale,5
fetus,1
longum,3
Comamonas,1
alpha,6
Ruminococcus,1
coli,1
scindens,1
faecium,16
Eubacterium,5
leptum,2
Shewanella,1
Peptostreptococcus,4
Bifidobacterium,7
bacterium,8
reuteri,2
Clostridium,10
delbrueckii,1
difficile,1
Atopobium,2
Bacteroides,2
minor,3
casei,4
acidophilus,26
Streptococcus,2
beta,2
breve,1
plantarum,3
Salmonella,1
ovatus,1
Veillonella,14
Lactobacillus,52
mobile,2
testosteroni,1
Enterococcus,10
parvula,2
lactis,1
rodentium,1
oral,7
helveticus,2
