,rxn00001,rxn00006,rxn00011,rxn00016,rxn00020,rxn00022,rxn00029,rxn00056,rxn00060,rxn00062,rxn00065,rxn00066,rxn00074,rxn00077,rxn00085,rxn00086,rxn00097,rxn00100,rxn00114,rxn00117,rxn00119,rxn00122,rxn00126,rxn00132,rxn00137,rxn00138,rxn00139,rxn00140,rxn00141,rxn00143,rxn00145,rxn00148,rxn00151,rxn00157,rxn00159,rxn00162,rxn00165,rxn00166,rxn00171,rxn00173,rxn00178,rxn00179,rxn00184,rxn00187,rxn00192,rxn00193,rxn00206,rxn00209,rxn00213,rxn00214,rxn00216,rxn00222,rxn00225,rxn00237,rxn00239,rxn00242,rxn00250,rxn00260,rxn00265,rxn00272,rxn00274,rxn00283,rxn00288,rxn00292,rxn00293,rxn00295,rxn00297,rxn00299,rxn00302,rxn00303,rxn00308,rxn00310,rxn00313,rxn00315,rxn00319,rxn00327,rxn00328,rxn00333,rxn00337,rxn00342,rxn00351,rxn00355,rxn00356,rxn00363,rxn00364,rxn00365,rxn00368,rxn00369,rxn00392,rxn00395,rxn00405,rxn00409,rxn00410,rxn00412,rxn00414,rxn00420,rxn00422,rxn00423,rxn00440,rxn00459,rxn00461,rxn00469,rxn00471,rxn00493,rxn00499,rxn00501,rxn00515,rxn00527,rxn00533,rxn00539,rxn00540,rxn00543,rxn00545,rxn00546,rxn00547,rxn00549,rxn00552,rxn00555,rxn00558,rxn00559,rxn00566,rxn00569,rxn00604,rxn00606,rxn00607,rxn00608,rxn00609,rxn00611,rxn00612,rxn00614,rxn00615,rxn00623,rxn00646,rxn00649,rxn00650,rxn00656,rxn00670,rxn00671,rxn00686,rxn00689,rxn00690,rxn00692,rxn00707,rxn00708,rxn00709,rxn00710,rxn00711,rxn00712,rxn00713,rxn00715,rxn00717,rxn00727,rxn00737,rxn00742,rxn00743,rxn00745,rxn00747,rxn00748,rxn00756,rxn00758,rxn00762,rxn00763,rxn00770,rxn00772,rxn00773,rxn00775,rxn00776,rxn00777,rxn00778,rxn00781,rxn00784,rxn00786,rxn00787,rxn00790,rxn00791,rxn00792,rxn00793,rxn00800,rxn00806,rxn00808,rxn00829,rxn00830,rxn00831,rxn00832,rxn00834,rxn00836,rxn00837,rxn00838,rxn00839,rxn00851,rxn00853,rxn00871,rxn00875,rxn00879,rxn00881,rxn00882,rxn00883,rxn00899,rxn00902,rxn00903,rxn00907,rxn00910,rxn00912,rxn00913,rxn00915,rxn00917,rxn00926,rxn00927,rxn00929,rxn00931,rxn00932,rxn00938,rxn00950,rxn00953,rxn00980,rxn00985,rxn01000,rxn01015,rxn01016,rxn01018,rxn01019,rxn01021,rxn01022,rxn01025,rxn01029,rxn01053,rxn01069,rxn01073,rxn01080,rxn01094,rxn01096,rxn01100,rxn01101,rxn01102,rxn01106,rxn01108,rxn01109,rxn01115,rxn01116,rxn01123,rxn01127,rxn01128,rxn01129,rxn01132,rxn01133,rxn01134,rxn01137,rxn01138,rxn01139,rxn01143,rxn01145,rxn01146,rxn01169,rxn01171,rxn01176,rxn01200,rxn01207,rxn01208,rxn01210,rxn01211,rxn01213,rxn01217,rxn01218,rxn01219,rxn01225,rxn01226,rxn01236,rxn01241,rxn01244,rxn01255,rxn01256,rxn01258,rxn01265,rxn01268,rxn01269,rxn01274,rxn01275,rxn01280,rxn01281,rxn01291,rxn01297,rxn01299,rxn01300,rxn01301,rxn01302,rxn01308,rxn01329,rxn01331,rxn01332,rxn01333,rxn01334,rxn01343,rxn01352,rxn01353,rxn01358,rxn01360,rxn01362,rxn01366,rxn01367,rxn01368,rxn01370,rxn01390,rxn01391,rxn01444,rxn01445,rxn01446,rxn01454,rxn01465,rxn01466,rxn01476,rxn01480,rxn01484,rxn01485,rxn01486,rxn01492,rxn01501,rxn01506,rxn01507,rxn01508,rxn01509,rxn01510,rxn01512,rxn01513,rxn01515,rxn01516,rxn01517,rxn01518,rxn01519,rxn01520,rxn01521,rxn01522,rxn01523,rxn01537,rxn01544,rxn01545,rxn01548,rxn01549,rxn01575,rxn01581,rxn01602,rxn01603,rxn01607,rxn01621,rxn01629,rxn01636,rxn01643,rxn01644,rxn01646,rxn01647,rxn01648,rxn01649,rxn01652,rxn01653,rxn01664,rxn01670,rxn01673,rxn01674,rxn01675,rxn01676,rxn01678,rxn01679,rxn01704,rxn01705,rxn01706,rxn01737,rxn01739,rxn01740,rxn01746,rxn01747,rxn01748,rxn01761,rxn01775,rxn01790,rxn01791,rxn01799,rxn01800,rxn01834,rxn01858,rxn01859,rxn01870,rxn01871,rxn01925,rxn01951,rxn01953,rxn01961,rxn01964,rxn01966,rxn01967,rxn01972,rxn01974,rxn01975,rxn01977,rxn01985,rxn01986,rxn01987,rxn01991,rxn01993,rxn01994,rxn01997,rxn02000,rxn02003,rxn02005,rxn02007,rxn02008,rxn02011,rxn02102,rxn02103,rxn02113,rxn02138,rxn02155,rxn02161,rxn02166,rxn02175,rxn02177,rxn02185,rxn02200,rxn02201,rxn02212,rxn02213,rxn02264,rxn02271,rxn02285,rxn02286,rxn02287,rxn02303,rxn02305,rxn02314,rxn02318,rxn02321,rxn02322,rxn02339,rxn02341,rxn02342,rxn02359,rxn02373,rxn02374,rxn02380,rxn02400,rxn02434,rxn02435,rxn02449,rxn02476,rxn02484,rxn02503,rxn02504,rxn02507,rxn02508,rxn02521,rxn02522,rxn02527,rxn02528,rxn02569,rxn02666,rxn02667,rxn02669,rxn02760,rxn02761,rxn02762,rxn02775,rxn02782,rxn02788,rxn02831,rxn02832,rxn02875,rxn02894,rxn02895,rxn02898,rxn02914,rxn02916,rxn02929,rxn02937,rxn02938,rxn02939,rxn02948,rxn02950,rxn02971,rxn03004,rxn03012,rxn03030,rxn03062,rxn03071,rxn03075,rxn03084,rxn03086,rxn03108,rxn03136,rxn03137,rxn03147,rxn03164,rxn03167,rxn03174,rxn03406,rxn03407,rxn03408,rxn03409,rxn03419,rxn03421,rxn03445,rxn03446,rxn03481,rxn03482,rxn03483,rxn03491,rxn03492,rxn03512,rxn03513,rxn03514,rxn03519,rxn03534,rxn03535,rxn03540,rxn03541,rxn03638,rxn03842,rxn03843,rxn03884,rxn03885,rxn03886,rxn03891,rxn03892,rxn03901,rxn03903,rxn03904,rxn03907,rxn03908,rxn03909,rxn03910,rxn03931,rxn03932,rxn03933,rxn03951,rxn03958,rxn03978,rxn04020,rxn04040,rxn04041,rxn04070,rxn04082,rxn04132,rxn04133,rxn04308,rxn04453,rxn04456,rxn04457,rxn04673,rxn04794,rxn04928,rxn04996,rxn05023,rxn05024,rxn05029,rxn05064,rxn05072,rxn05116,rxn05145,rxn05147,rxn05149,rxn05150,rxn05155,rxn05158,rxn05159,rxn05160,rxn05163,rxn05165,rxn05170,rxn05173,rxn05175,rxn05177,rxn05180,rxn05181,rxn05183,rxn05184,rxn05187,rxn05188,rxn05192,rxn05193,rxn05195,rxn05197,rxn05201,rxn05202,rxn05206,rxn05207,rxn05208,rxn05209,rxn05214,rxn05219,rxn05223,rxn05226,rxn05229,rxn05231,rxn05232,rxn05233,rxn05234,rxn05235,rxn05236,rxn05238,rxn05243,rxn05244,rxn05255,rxn05267,rxn05287,rxn05289,rxn05293,rxn05307,rxn05312,rxn05319,rxn05322,rxn05323,rxn05324,rxn05325,rxn05326,rxn05327,rxn05328,rxn05329,rxn05330,rxn05331,rxn05332,rxn05333,rxn05334,rxn05335,rxn05336,rxn05337,rxn05338,rxn05339,rxn05340,rxn05341,rxn05342,rxn05343,rxn05344,rxn05345,rxn05346,rxn05347,rxn05348,rxn05349,rxn05350,rxn05358,rxn05359,rxn05360,rxn05361,rxn05363,rxn05364,rxn05365,rxn05367,rxn05368,rxn05369,rxn05371,rxn05372,rxn05373,rxn05375,rxn05376,rxn05377,rxn05379,rxn05380,rxn05381,rxn05383,rxn05384,rxn05385,rxn05386,rxn05388,rxn05389,rxn05390,rxn05392,rxn05393,rxn05394,rxn05396,rxn05397,rxn05398,rxn05400,rxn05401,rxn05402,rxn05404,rxn05405,rxn05406,rxn05408,rxn05409,rxn05410,rxn05411,rxn05412,rxn05413,rxn05414,rxn05415,rxn05416,rxn05417,rxn05418,rxn05419,rxn05420,rxn05421,rxn05422,rxn05423,rxn05424,rxn05425,rxn05426,rxn05427,rxn05428,rxn05429,rxn05430,rxn05431,rxn05432,rxn05433,rxn05434,rxn05435,rxn05436,rxn05437,rxn05438,rxn05439,rxn05440,rxn05441,rxn05442,rxn05443,rxn05444,rxn05445,rxn05446,rxn05447,rxn05448,rxn05449,rxn05450,rxn05451,rxn05452,rxn05453,rxn05454,rxn05455,rxn05456,rxn05457,rxn05458,rxn05459,rxn05460,rxn05461,rxn05462,rxn05464,rxn05465,rxn05467,rxn05468,rxn05472,rxn05473,rxn05485,rxn05494,rxn05500,rxn05501,rxn05504,rxn05505,rxn05515,rxn05516,rxn05518,rxn05520,rxn05527,rxn05528,rxn05533,rxn05534,rxn05535,rxn05536,rxn05537,rxn05538,rxn05539,rxn05540,rxn05541,rxn05542,rxn05543,rxn05544,rxn05545,rxn05546,rxn05547,rxn05549,rxn05551,rxn05555,rxn05559,rxn05560,rxn05571,rxn05574,rxn05579,rxn05581,rxn05582,rxn05586,rxn05596,rxn05604,rxn05607,rxn05608,rxn05609,rxn05610,rxn05612,rxn05613,rxn05614,rxn05616,rxn05617,rxn05618,rxn05619,rxn05625,rxn05643,rxn05644,rxn05645,rxn05646,rxn05647,rxn05649,rxn05651,rxn05655,rxn05667,rxn05669,rxn05678,rxn05682,rxn05722,rxn05733,rxn05746,rxn05902,rxn05938,rxn05958,rxn06023,rxn06031,rxn06075,rxn06076,rxn06077,rxn06195,rxn06196,rxn06335,rxn06377,rxn06493,rxn06586,rxn06591,rxn06600,rxn06621,rxn06672,rxn06673,rxn06937,rxn07430,rxn07431,rxn07432,rxn07433,rxn07434,rxn07435,rxn07438,rxn07492,rxn07584,rxn08015,rxn08017,rxn08019,rxn08025,rxn08040,rxn08083,rxn08084,rxn08085,rxn08086,rxn08087,rxn08088,rxn08089,rxn08126,rxn08131,rxn08194,rxn08294,rxn08295,rxn08296,rxn08297,rxn08298,rxn08299,rxn08300,rxn08306,rxn08307,rxn08308,rxn08309,rxn08310,rxn08311,rxn08312,rxn08333,rxn08335,rxn08336,rxn08436,rxn08491,rxn08527,rxn08528,rxn08546,rxn08547,rxn08548,rxn08549,rxn08550,rxn08551,rxn08552,rxn08571,rxn08669,rxn08792,rxn08793,rxn08796,rxn08797,rxn08798,rxn08799,rxn08800,rxn08801,rxn08802,rxn08803,rxn08804,rxn08805,rxn08806,rxn08807,rxn08808,rxn08809,rxn08810,rxn08811,rxn08812,rxn08813,rxn08814,rxn08815,rxn08816,rxn08817,rxn08818,rxn08819,rxn08820,rxn08821,rxn08822,rxn08823,rxn08825,rxn08832,rxn08838,rxn08839,rxn08840,rxn08841,rxn08842,rxn08843,rxn08844,rxn08845,rxn08846,rxn08847,rxn08848,rxn08849,rxn08850,rxn08851,rxn08941,rxn08942,rxn08971,rxn08975,rxn08976,rxn09062,rxn09063,rxn09064,rxn09065,rxn09066,rxn09067,rxn09068,rxn09101,rxn09102,rxn09103,rxn09104,rxn09105,rxn09106,rxn09107,rxn09108,rxn09109,rxn09110,rxn09111,rxn09112,rxn09113,rxn09114,rxn09123,rxn09124,rxn09125,rxn09126,rxn09127,rxn09128,rxn09129,rxn09130,rxn09131,rxn09132,rxn09133,rxn09134,rxn09135,rxn09136,rxn09137,rxn09139,rxn09140,rxn09141,rxn09142,rxn09143,rxn09148,rxn09150,rxn09151,rxn09152,rxn09153,rxn09154,rxn09155,rxn09157,rxn09158,rxn09159,rxn09160,rxn09161,rxn09162,rxn09163,rxn09164,rxn09177,rxn09200,rxn09201,rxn09202,rxn09203,rxn09208,rxn09209,rxn09210,rxn09211,rxn09219,rxn09272,rxn09296,rxn09310,rxn09426,rxn09486,rxn09562,rxn09657,rxn09668,rxn09677,rxn09683,rxn09691,rxn09692,rxn09693,rxn09888,rxn09941,rxn09953,rxn09978,rxn09979,rxn09992,rxn09996,rxn10042,rxn10052,rxn10060,rxn10091,rxn10113,rxn10118,rxn10131,rxn10147,rxn10150,rxn10163,rxn10169,rxn10174,rxn10180,rxn10181,rxn10182,rxn10184,rxn10191,rxn10194,rxn10195,rxn10196,rxn10199,rxn10202,rxn10203,rxn10204,rxn10205,rxn10206,rxn10207,rxn10208,rxn10209,rxn10210,rxn10211,rxn10212,rxn10213,rxn10214,rxn10215,rxn10216,rxn10217,rxn10218,rxn10219,rxn10220,rxn10221,rxn10222,rxn10223,rxn10224,rxn10225,rxn10238,rxn10239,rxn10240,rxn10241,rxn10242,rxn10243,rxn10253,rxn10254,rxn10255,rxn10256,rxn10257,rxn10258,rxn10259,rxn10260,rxn10261,rxn10262,rxn10263,rxn10264,rxn10265,rxn10266,rxn10307,rxn10308,rxn10309,rxn10310,rxn10311,rxn10312,rxn10313,rxn10314,rxn10315,rxn10316,rxn10317,rxn10318,rxn10319,rxn10320,rxn10321,rxn10322,rxn10323,rxn10324,rxn10334,rxn10335,rxn10336,rxn10337,rxn10338,rxn10339,rxn10340,rxn10341,rxn10342,rxn10343,rxn10344,rxn10421,rxn10447,rxn10449,rxn10473,rxn10474,rxn10476,rxn10481,rxn10482,rxn10571,rxn10615,rxn10806,rxn10836,rxn11268,rxn11320,rxn11342,rxn11397,rxn11400,rxn11401,rxn11402,rxn11544,rxn11545,rxn11702,rxn11703,rxn12008,rxn12146,rxn12147,rxn12193,rxn12220,rxn12376,rxn12510,rxn12512,rxn12524,rxn12531,rxn12547,rxn12561,rxn12603,rxn12633,rxn12634,rxn12635,rxn12636,rxn12637,rxn12638,rxn12639,rxn12640,rxn12641,rxn12642,rxn12643,rxn12644,rxn12645,rxn12646,rxn12649,rxn12664,rxn12678,rxn12679,rxn12844,rxn12845,rxn12846,rxn12847,rxn12848,rxn12849,rxn12850,rxn12851,rxn13012,rxn13160,rxn13291,rxn13661,rxn13758,rxn13778,rxn13782,rxn13783,rxn13784,rxn13814
cpd00507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cpd01329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
